id,artista,link,titulo,letra
197,Anitta,https://www.vagalume.com.br/anitta/sin-miedo-con-d-j-luian-e-mambo-kingz.html,Sin Miedo (con D.J. Luian e Mambo Kingz),"Bartender dame otro shotY esta vez que no sea uno, que sean dosQuiero gritar hasta que se vaya mi vozPorque la vida es precozLa vida es una y a nadie le deboTe gusta cómo me muevoJuguetito nuevoContigo me atrevoAh, ah, aquí se vive sin miedoAh, ah, aquí se vive sin miedoContigo me atrevoAh, ah, aquí se vive sin miedo¿Qué vas hacer si me pego?Si contigo yo me entregoAy, si me pego, ay ay, si me pegoDelicia, si me pruebas te envicia'Te gusta como te miro con maliciaVoy a perderme contigo como AliciaQue soy traviesa no es noticia, noNo vivo en secretoMi vida no tiene libretoSolo vivo en el momentoNo hay tiempo para lamentosNo vivo en secretoMi vida no tiene libretoSolo vivo en el momentoAh, aquí se vive sin miedoAh, ah, aquí se vive sin miedoContigo me atrevoAh, ah, aquí se vive sin miedoNo estoy pendiente a lo que aquel hizoA gente que no cotiza como yo cotizoHay niveles, hay nivelesQuiero uno pa' esta noche que no celeRompa, rompa las normas y aguanta a esta babyQue no se conformaPuede ser, puede ser que te dé otra nochePero no te prometo nadaNo, no vivo en secretoMi vida no tiene libretoSolo vivo en el momentoNo hay tiempo para lamentosNo vivo en secretoMi vida no tiene libretoSolo vivo en el momentoAh, aquí se vive sin miedoAh, ah, aquí se vive sin miedoContigo me atrevoAh, ah, aquí se vive sin miedoJohnnyDíselo LuianMambo KingzAnitta, AnittaHear thisHear thisAnitta"
198,Anitta,https://www.vagalume.com.br/anitta/sinais-de-fogo.html,Sinais de Fogo,"Anitta - Se não eu vou ficar tristePreta Gil - Agora eu quero ouvir participação que ela vai cantarUma musica minha ai que chic, vai veadoQuando você me vê eu vejo acenderOutra vez aquela chamaEntão pra que se esconder você deve saberO quanto me amaQue distância vai guardar nossa saudadeQue lugar vou te encontrar de novoFazer sinais de fogoPra você me verQuando eu te vi, que te conheciNão quis acreditar na solidãoE nem demais em nós doisPra não encanarEu me arrumo, eu me enfeito, eu me ajeitoEu interrogo meu espelhoEspelho que eu me olhoPra você me verPor que você não olha cara a caraFica nesse passa não passaO que falta é coragemFoi atrás de mim na GuanabaraEu te procurando pela LapaNós perdemos a viagemQuando você me vê eu vejo acenderOutra vez aquela chamaEntão pra que se esconder você deve saberO quanto me amaQue distância vai guardar nossa saudadeQue lugar vou te encontrar de novoFazer sinais de fogoPra você me verQuando eu te vi, que te conheciNão quis acreditar na solidãoE nem demais em nós doisPra não encanarEu me arrumo, eu me enfeito, eu me ajeitoEu interrogo meu espelhoEspelho que eu me olhoPra você me verPor que você não olha cara a caraFica nesse passa não passaO que falta é coragemFoi atrás de mim na GuanabaraEu te procurando pela LapaNós perdemos a viagemE quando você me vê eu vejo acenderOutra vez aquela chamaEntão pra que se esconder você deve saberO quanto me amaAnitta - Olha como a minha mana é demaisOlha como ela tá gostosaPreta Gil - Gente toda trabalhada na transparênciaA roupa é igual a sua mais como eu não tenho corpoJoguei um pano por cima mais o que importa é táGostosaAnitta - Tá demaisPreta Gil - Eu tenho celulite mais eu tenho caráterAnitta - Eu tenho celulite mais tenho meia calça trêsPreta Gil - Sua meia calça sua melhor amiga, Vai veado"
199,Anitta,https://www.vagalume.com.br/anitta/som-do-coracao.html,Som Do Coração,"Eu vou dizer o que tem no meu coraçãoVou traduzir o que eu sinto por essa cançãoEu vou dizer o que tem no meu coraçãoNão sei falar de amorMas vou dar voz à emoçãoTe vejo, perco o timbre, o tomNem sei se isso é bomMe perco ao ouvir seu somSó de pensarMeu corpo faz arrepiarTe vejo, perco o meu olharO rumo do andarMe pego sem saber falar, só de pensarMeu corpo faz arrepiarEu vou dizer o que eu sinto por vocêPouco tempo longe já começo a sofrerMe liga e vem me verConfessa o teu quererEu sei que gosta tanto quanto eu de vocêMe olha e diz que simTambém se sente assimEu sei que não pode ficar longe de mimMe liga e vem me verConfessa o teu quererEu sei que gosta tanto quanto eu de vocêMe olha e diz que simTambém se sente assimEu sei que não pode ficar longe de mimDe mimLonge de mim, de mim"
200,Anitta,https://www.vagalume.com.br/anitta/some-que-ele-vem-atras-part-marilia-mendonca.html,Some Que Ele Vem Atrás (Part. Marília Mendonça),"Amiga do céuMeu boy me largouParou de seguirE as fotos da gente apagouAmiga do céuMeu clima acabouNem quero sairAi que raiva que eu tôVocê que entende do assuntoVocê que já sofreu muitoMe diz o que fazerSome, someSome que ele vem atrásPianinhoBebe, dançaMostra que tá bem demaisFaz charminhoSome que ele vem atrásQuanto mais cê someMais saudade cê fazSome que ele vem atrásAmiga do céuMeu boy me largouParou de seguirA as fotos da gente apagouAnitta do céuMeu clima acabouNem quero sairAi que raiva que eu tôVocê que entende do assuntoVocê que já sofreu muitoMe diz o que fazerSome, someSome que ele vem atrásPianinhoBebe, dançaMostra que tá bem demaisFaz charminhoSome que ele vem atrásQuanto mais cê someMais saudade cê fazSome que ele vem atrásVocê que entende do assuntoVocê que já sofreu muitoMe diz o que fazerSome, someSome que ele vem atrásPianinhoBebe, dançaMostra que tá bem demaisFaz charminhoSome que ele vem atrásQuanto mais cê someMais saudade cê fazSome que ele vem atrás"
201,Anitta,https://www.vagalume.com.br/anitta/switch.html,Switch,"UhIt's Iggy Iggs!What you wantLook, lookKick in the door, wave in the four fizzyThey already know they can't fuck with IggyTruce got smart and the rent due, you know thatAll black when I come through, it's KodakMirror, mirror on the wallIs Iggy the ziggy-iggy the baddest of 'em all?Why you come through and shut down the mall?All that ass deservin' applause[Pre-Hook: Anitta & Iggy Azalea]Change the game (Change it up, change it up now)Switch it up again (Switch it up, switch it up now)Then I go again (Here we go, here we go)Playin' your role, playin' you ro-o-oleFantasy (Fantasy)Turns reality (Turn reality)Right in front of me (Right in front of me)I can have it anyway I want[Hook: Iggy Azalea & Anitta]Red light, yellow light, green lightSwitch! (Ooh)This is about the time you recognize I'm that bitchThis is all that sauce your mama said you couldn't getRed light, yellow light, green lightSwitch! (Ooh)Me and my boo on a worldwide hustleYou know what it is when I flex that muscleI don't even know what a real one doTalk that talk, I can back it up tooGot yo dessert, call me the waiterI'm flirtin', you'll get it laterYou can get it from the inside outNo hands, you can put it in your mouthChange the game (Change it up, change it up now)Switch it up again (Switch it up, switch it up now)Then I again (Here we go, here we go)Playin' your role, playin' you ro-o-oleFantasy (Fantasy)Turns reality (Turn reality)Right in front of me (Right in front of me)I can have it anyway I want[Hook: Iggy Azalea & Anitta]Red light, yellow light, green lightSwitch! (Ooh)This is about the time you recognize I'm that bitchThis is all that sauce your mama said you couldn't getRed light, yellow light, green lightSwitch! (Ooh)It's Iggy bitchesWhat you want?What you want want want?Switch it upThe lamb, the Bentley truckHe don't love you, that ring ain't big enoughIf they talkin' that money I'm showing upMy account getting bigger it's growing upAnd I'm still a motherfuckin' rockstarPopstar but I roll with the mobstersYacht club on the shore eating lobsterWhile I'm stunting in Geneva with my top off[Hook: Iggy Azalea & Anitta]Red light, yellow light, green lightSwitch! (Ooh)This is about the time you recognize I'm that bitchThis is all that sauce your mama said you couldn't getRed light, yellow light, green lightSwitch! (Ooh)Red light, yellow light, green lightSwitch! (Ooh)This is about the time you recognize I'm that bitchThis is all that sauce your mama said you couldn't getRed light, yellow light, green lightSwitch! (Ooh)"
202,Anitta,https://www.vagalume.com.br/anitta/ta-na-mira.html,Tá na Mira,"Não sou de falar mas me peguei pensando em vocêPresta muita atenção no que eu vou dizerEu tô querendo louca, tonta, doida pra te terMe agarra, pega, mas só se for pra valerEu não sou de falar, mas eu quero vocêVirou foco, meta, nem consigo entenderTipo mágica foi rápido pra eu te quererMas baixa a bola, agora vem meu procederSe for parar, você ficaSe vai ficar, não brincaSou mais que uma conquistaNão sou mulher da pistaTirou a sorte grandeCuidado, não me espanteSou diferente, quenteNão da mole, me garanteMas se tu não quiser eu quero menos aindaSe fizer pouco caso eu quero menos aindaVai ou ficaSe decidaTá na miraSeu tempo tá passando, tá"
203,Anitta,https://www.vagalume.com.br/anitta/take-it-easy-mana-que-e-mana-nao-deita.html,Take It Easy (Mana Que É Mana Não Deita),"Vá com calma, cuidado comigoMantenha a distância não sou pro seu bico nãoNão to afim, desse mimimi rapazPorque eu sou mana e não deito jamaisE quando eu chegar e todo mundo olharAí que eu vou mexer pra te enlouquecerE quando eu dançar e a pista pararVocê vai perceber que eu não sou pra vocêEntão tu vai olhar e vai se perguntarO que que tem q ter pra uma mana serMelhor se preparar pro que eu vou falarJá que tu quer saber anota ai que eu vou dizerPode ser fofaPode ser meigaMas tem que ser manaQue mana não deitaPode ser lindaCom a pele perfeitaMas tem que ser manaQue mana não deitaPode viverCom a make feitaMas tem que ser manaQue mana não deitaPode ser brancaPode ser pretaMas tem que ser manaQue mana não deitaTake it easy vai"
204,Anitta,https://www.vagalume.com.br/anitta/terremoto-com-kevinho.html,Terremoto (com Kevinho),"Ladies and gentlemenEssa mina gosta de tocar o terrorCê acredita? Quem diria, hein?Essa mina é sem vergonha, gosta de tocar o terrorJá me deu até insônia, meu sossego acabouPesadelo da invejosa, sonho de quem não provouQuando ela desce é igual terremotoEla senta e não para, ela toca o terrorQuando ela desce é igual terremotoEla senta e não para, ela toca o terrorQuando eu desço é igual terremotoRebolo, eu não paro, toco o terrorQuando eu desço é igual terremotoRebolo, eu não paro, toco o terrorAtrevida, poderosa, gosto de tocar o terrorPra te ver perdendo a linha, teu sossego acabouPesadelo da invejosa, teu desejo eu sei que eu souQuando eu desço é igual terremotoRebolo, eu não paro, toco o terrorQuando eu desço é igual terremotoRebolo, eu não paro, toco o terrorQuando ela desce é igual terremotoEla senta e não para, ela toca o terrorQuando ela desce é igual terremotoEla senta e não paraE ela entrou na minha mente de um jeito indecenteNão como mais, não durmo mais, eu vou ficar doenteTá querendo de novo, já caiu no meu jogoNão pode se queimar, então pra que brincar com fogo?Mas eu sou artilheiro e eu vou virar o jogoEu vou partir pra cima, de virada é mais gostosoEu ganho essa parada, pode ficar ligadaVai ver que eu sou zica, haha, cê acredita?Quando eu desço é igual terremotoRebolo, eu não paro, toco o terrorQuando eu desço é igual terremotoRebolo, eu não paro, toco o terrorQuando ela desce é igual terremotoEla senta e não para, ela toca o terrorEu desço, não paro, rebolo, eu toco o terrorE ela desce, não para, rebola, toca o terrorEu desço, não paro, rebolo, eu toco o terrorE ela desce, não para, rebola, toca o terrorChama, fio (An)Anitta (Hmm)Quando você rebola, é tipo como? É tipo terremotoQuem diria? Cê acredita?"
205,Anitta,https://www.vagalume.com.br/anitta/thank-u-next-cover.html,"Thank U, Next (Cover)","Thought I'd end up with SeanBut he wasn't a matchWrote some songs about RickyNow I listen and laughEven almost got marriedAnd for Pete, I'm so thankfulWish I could say, ""Thank you"" to Malcolm'Cause he was an angelOne taught me loveOne taught me patienceAnd one taught me painNow, I'm so amazingI've loved and I've lostBut that's not what I seeSo, look what I gotLook what you taught meAnd for that, I sayThank you, next (Next)Thank you, next (Next)Thank you, nextI'm so fuckin' grateful for my exThank you, next (Next)Thank you, next (Next)Thank you, next (Next)I'm so fuckin'Spend more time with my friendsI ain't worried 'bout nothin'Plus, I met someone elseWe havin' better discussionsI know they say I move on too fastBut this one gon' last'Cause her name is AriAnd I'm so good with thatShe taught me love (Love)She taught me patience (Patience)How she handles pain (Pain)That shit's amazing (Amazing)I've loved and I've lostBut that's not what I see'Cause look what I've foundAin't no need for searchingAnd for that, I sayThank you, next (Thank you, next)Thank you, next (Thank you, next)Thank you, nextI'm so fuckin' grateful for my exThank you, next (Thank you, next)Thank you, nextI'm so fuckin' grateful for my exThank you, nextThank you, nextThank you, nextOne day I'll walk down the aisleHolding hands with my mamaI'll be thanking my dad'Cause she grew from the dramaOnly wanna do it once, real badGon' make that shit lastGod forbid something happensLeast this song is a smashI've got so much loveGot so much patienceI've learned from the paiI turned out amazingI've loved and I've lost (Yeah, yeah)But that's not what I see'Cause look what I've found (Yeah, yeah)Ain't no need for searchingAnd for that, I sayThank you, next (Thank you, next)Thank you, next (Thank you, next)Thank you, nextI'm so fuckin' grateful for my exThank you, next (Thank you, next)Thank you, next (Said thank you, next)Thank you, nextI'm so fuckin' grateful for my exThank you, nextThank you, nextThank you, nextThank you, nextThank you, nextThank you, next"
206,Anitta,https://www.vagalume.com.br/anitta/to-nem-ai.html,Tô Nem Aí,"De mãos atadas, de pés descalçosCom você meu mundo andava de pernas pro arSempre armada, segui seus passosAtei seus braços pra você não me abandonarJá nem lembro seu nomeSeu telefone eu fiz questão de apagarAceitei os meus erros, me reinventei e virei a páginaAgora eu tô em outraTô nem aí, tô nem aíPode ficar com seu mundinho, eu não tô nem aíTô nem aí, tô nem aíNão vem falar dos seus problemas que eu não vou ouvirTô nem aí, tô nem aíPode ficar com seu mundinho, eu não tô nem aíTô nem aí, tô nem aíNão vem falar dos seus problemas que eu não vou ouvir"
207,Anitta,https://www.vagalume.com.br/anitta/tocame-ft-arcangel-de-la-ghetto.html,Tócame (ft. Arcángel & De La Ghetto)									,"Vela vela vela cuando empieza el showPrende los motores 3, 2, 1 goSiempre se rebela porque tiene flowToda la favela bailando dembowBooty que a la gravedad desafiaTengo a las mujeres en coreografiaPoca ropa en la fotografiaTus fantasias son mis fantasiasY yoMe muevo asiCuando tu estas cerca de miY el reggaeton me pone asiAsi que Tocame tocame tocame tocame aquiAsi que Tocame tocame tocame tocame aquiAsi que Tocame tocame tocame tocame aquiElla es naturola hecha en BrazilSi tu quieres guerra te mando este misilSola se toca no le tengo que decirEn ese charco siempre me quiero hundirQue no me coja suelto pasando por tu zonaCon mi anaconda te hago la dormilonaLa baby ta bien dura la reina de la amazonaBajamos en KTM a las favelas haciendo donasY diceVen Mama mama ven mama mama mamaVen ma pa castigarte como tu papaVen Mama mama ven mama mama mamaVen para castigarte como tu papaY yoMe muevo asiCuando tu estas cerca de miY el reggaeton me pone asiAsi que tocame tocame tocame tocame aquiAsi que tocame tocame tocame tocame aquiMafia, SiciliaCaribeño, BrasiliaRugiendo el leon como NarniaBailando este ritmo te sale una herniaTa' pesao, violentoSincronizao, rápido lentoYo mato hasta cuando no intentoSi tienes hambre ven que yo te alimentoY seguimos, bellaqueríaFlow PR, la noche enteraSigue la corriente cooperaPasala cabron, ""Guantanamera""Y yoMe muevo asiCuando tu estas cerca de miY el reggaeton me pone asiAsi que tocame tocame tocame tocame aquiAsi que tocame tocame tocame tocame aquiAsi que tocame tocame tocame tocame aqui"
